Codigo Inventario,Registro Contable,Fecha Movimiento,Cod. Almacén,Nom. Almacen,Cod. Producto,Nombre Producto,Cod. Comercial,Codigo Unidad Medida,Nombre Unidad Medida,Clase,Sub Clase,Sub Sub Clase,Marca,Temporada,Tipo Operacion,Nombre Tipo Operacion,Cod. Ref,Cod. Tipo Documento,Tipo Documento,Nro. Serie,Nro. Documento,Cod. Doc. Final,Nro. Serie Doc. Final,Nro. Doc. Final,Movimiento,Unid. Medida Registro,Cantidad,Factor,Unidad Medida Base,Cantidad Entrada,Costo Entrada,Total Entrada,Cantidad Salida,Costo Salida,Total Salida,Saldo Cantidad,Saldo Costo,Saldo Total,U.M. Sin Convertir,Cantidad Sin Convertir,Cantidad Secundaria Entrada,Cantidad Secundaria Salida,Saldo Cantidad Secundaria,Tipo Existencia,Nombre Existencia,Cod. Centro Costos,Nombre Centro Costos,Cod. Sub Centro Costos,Nombre Sub Centro Costos,Cod. Sub Sub Centro Costos,Nombre Sub Sub Centro Costos,Magen Venta,Numero de Documento Auxiliar,Nombre Auxiliar
INV000248035,INPR_LD04-00097,2025-04-24 09:29:00,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,77.863,19.82273098904486,1543.457303,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000300593,INPR_LD04-00746,2025-04-24 11:10:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,56,1,Unidades,56,24.7132957,1383.944559,0,0,0,140,32.55900115714285,4558.260162,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000248124,INPR_LD04-00099,2025-04-25 08:07:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,11,1,Unidades,0,0,0,11,22.178564,243.964204,129,33.44415471317829,4314.295958,UND,11,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248124,INPR_LD04-00099,2025-04-25 08:07:00,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,11,1,Unidades,11,19.82273,218.05003,0,0,0,181.022,19.822731220514633,3588.350451,UND,11,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248126,INPR_LD04-00100,2025-04-25 08:24:49.360000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,22.16914,66.50742,126,33.712607444444444,4247.788538,UND,3,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248126,INPR_LD04-00100,2025-04-25 08:24:49.360000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,156.569,19.822743052583846,3103.627057,UND,3,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248144,INPR_LD04-00102,2025-04-25 08:26:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,22.153539,110.767695,121,34.190254900826446,4137.020843,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248144,INPR_LD04-00102,2025-04-25 08:26:00,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,135.596,19.822747116434112,2687.885218,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248145,INPR_LD04-00103,2025-04-25 08:30:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,22.150423,22.150423,120,34.290586833333336,4114.87042,UND,1,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248145,INPR_LD04-00103,2025-04-25 08:30:00,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,78.863,19.822730976503557,1563.280033,UND,1,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248143,INPR_LD04-00101,2025-04-25 09:10:21.743000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,10,1,Unidades,0,0,0,10,22.119674,221.19674,110,35.39703345454545,3893.67368,UND,10,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248143,INPR_LD04-00101,2025-04-25 09:10:21.743000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,10,1,Unidades,10,19.82273,198.2273,0,0,0,230.199,19.82273844369437,4563.174567,UND,10,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000300594,INPR_LD04-00747,2025-04-25 12:20:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,31,1,Unidades,31,31.7535796,984.360968,0,0,0,141,34.595990411347515,4878.034648,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000248221,INPR_LD04-00106,2025-04-26 08:30:58.503000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,22.493247,67.479741,138,34.859093528985504,4810.554907,UND,3,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248221,INPR_LD04-00106,2025-04-26 08:30:58.503000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,184.022,19.82273120061732,3647.818641,UND,3,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000301279,INPR_LD04-00874,2025-04-26 10:42:02.463000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,22.482989,67.448967,135,35.134118074074074,4743.10594,UND,3,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020103,COSTO DE COMPRA,0,,
INV000301279,INPR_LD04-00874,2025-04-26 10:42:02.463000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,159.569,19.822742807186863,3163.095247,UND,3,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020103,COSTO DE COMPRA,0,,
INV000301280,INPR_LD04-00875,2025-04-26 10:44:50.267000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,22.466001,112.330005,130,35.621353346153846,4630.775935,UND,5,0,0,0,01,MERCADERÍA,03,TIENDA REAL,0301,VENTA REAL,030103,COSTO DE COMPRA,0,,
INV000301280,INPR_LD04-00875,2025-04-26 10:44:50.267000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,235.199,19.8227382641933,4662.288217,UND,5,0,0,0,01,MERCADERÍA,03,TIENDA REAL,0301,VENTA REAL,030103,COSTO DE COMPRA,0,,
INV000301281,INPR_LD04-00876,2025-04-26 10:50:41.813000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,2,1,Unidades,0,0,0,2,22.459224,44.918448,128,35.8270116171875,4585.857487,UND,2,0,0,0,01,MERCADERÍA,04,TIENDA OPEN,0401,VENTA OPEN,040105,COSTO DE COMPRA,0,,
INV000301281,INPR_LD04-00876,2025-04-26 10:50:41.813000,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,2,1,Unidades,2,19.82273,39.64546,0,0,0,137.596,19.822746867641502,2727.530678,UND,2,0,0,0,01,MERCADERÍA,04,TIENDA OPEN,0401,VENTA OPEN,040105,COSTO DE COMPRA,0,,
INV000301282,INPR_LD04-00877,2025-04-26 10:55:49.380000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,4,1,Unidades,0,0,0,4,22.445738,89.782952,124,36.258665604838704,4496.074535,UND,4,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000301282,INPR_LD04-00877,2025-04-26 10:55:49.380000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,4,1,Unidades,4,19.82273,79.29092,0,0,0,82.863,19.82273092936534,1642.570953,UND,4,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248319,INPR_LD04-00113,2025-04-27 07:42:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,13,1,Unidades,0,0,0,13,22.402629,291.234177,111,37.88144466666667,4204.840358,UND,13,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248319,INPR_LD04-00113,2025-04-27 07:42:00,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,13,1,Unidades,13,19.82273,257.69549,0,0,0,248.199,19.82273783133695,4919.983707,UND,13,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248320,INPR_LD04-00114,2025-04-27 07:47:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,4,1,Unidades,0,0,0,4,22.389432,89.557728,107,38.4605853271028,4115.28263,UND,4,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248320,INPR_LD04-00114,2025-04-27 07:47:00,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,4,1,Unidades,4,19.82273,79.29092,0,0,0,141.596,19.822746391140992,2806.821598,UND,4,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248313,INPR_LD04-00111,2025-04-27 08:19:45.460000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,6,1,Unidades,0,0,0,6,22.369789,134.218734,101,39.416474217821786,3981.063896,UND,6,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248313,INPR_LD04-00111,2025-04-27 08:19:45.460000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,6,1,Unidades,6,19.82273,118.93638,0,0,0,190.022,19.822731162707477,3766.755021,UND,6,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248314,INPR_LD04-00112,2025-04-27 08:22:29.073000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,7,1,Unidades,0,0,0,7,22.347077,156.429539,94,40.687599542553194,3824.634357,UND,7,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248314,INPR_LD04-00112,2025-04-27 08:22:29.073000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,7,1,Unidades,7,19.82273,138.75911,0,0,0,166.569,19.82274226896962,3301.854357,UND,7,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248321,INPR_LD04-00115,2025-04-27 09:59:18.177000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,22.343836,22.343836,93,40.884844311827955,3802.290521,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000248321,INPR_LD04-00115,2025-04-27 09:59:18.177000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,83.863,19.82273091828339,1662.393683,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250719,INPR_LD04-00117,2025-04-28 08:10:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,22.3406,22.3406,92,41.08641218478261,3779.949921,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250719,INPR_LD04-00117,2025-04-28 08:10:00,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,167.569,19.8227421957522,3321.677087,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250706,INPR_LD04-00116,2025-04-28 08:14:17.867000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,4,1,Unidades,0,0,0,4,22.327721,89.310884,88,41.93907996590909,3690.639037,UND,4,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250706,INPR_LD04-00116,2025-04-28 08:14:17.867000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,4,1,Unidades,4,19.82273,79.29092,0,0,0,194.022,19.822731138736845,3846.045941,UND,4,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250729,INPR_LD04-00120,2025-04-28 08:30:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,22.318099,66.954297,85,42.63158517647059,3623.68474,UND,3,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250729,INPR_LD04-00120,2025-04-28 08:30:00,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,86.863,19.822730886568504,1721.861873,UND,3,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250725,INPR_LD04-00118,2025-04-28 09:09:47.863000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,22.302164,111.51082,80,43.902174,3512.17392,UND,5,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000250725,INPR_LD04-00118,2025-04-28 09:09:47.863000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,253.199,19.822737676689083,5019.097357,UND,5,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000301284,INPR_LD04-00878,2025-04-28 11:08:39.203000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,22.29264,66.87792,77,44.744103896103894,3445.296,UND,3,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000301284,INPR_LD04-00878,2025-04-28 11:08:39.203000,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,144.596,19.82274605106642,2866.289788,UND,3,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000300596,INPR_LD04-00748,2025-04-28 15:30:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,26,1,Unidades,26,34.0325551,884.846433,0,0,0,103,42.040217786407766,4330.142432,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000251808,INPR_LD04-00125,2025-04-29 08:18:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,2,1,Unidades,0,0,0,2,22.665218,45.330436,101,42.42388114851485,4284.811996,UND,2,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000251808,INPR_LD04-00125,2025-04-29 08:18:00,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,2,1,Unidades,2,19.82273,39.64546,0,0,0,146.596,19.822745832082727,2905.935248,UND,2,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000251802,INPR_LD04-00123,2025-04-29 08:19:01.117000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,22.661687,22.661687,100,42.62150309,4262.150309,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000251802,INPR_LD04-00123,2025-04-29 08:19:01.117000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,168.569,19.822742123403472,3341.499817,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000300598,INPR_LD04-00749,2025-04-29 14:30:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,30,1,Unidades,30,32.7882874,983.648622,0,0,0,130,40.35229946923077,5245.798931,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000255094,INPR_LD04-00127,2025-04-30 07:42:49.873000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,2,1,Unidades,0,0,0,2,23.01829,46.03658,128,40.6231433671875,5199.762351,UND,2,0,0,0,01,MERCADERÍA,06,TIENDA MANCORA,0601,VENTA MANCORA,060106,COSTO DE COMPRA,0,,
INV000255094,INPR_LD04-00127,2025-04-30 07:42:49.873000,A15,ALMACEN MANCORA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,2,1,Unidades,2,19.82273,39.64546,0,0,0,23.225,19.822731065662,460.382929,UND,2,0,0,0,01,MERCADERÍA,06,TIENDA MANCORA,0601,VENTA MANCORA,060106,COSTO DE COMPRA,0,,
INV000255671,INPR_LD04-00129,2025-04-30 08:27:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,7,1,Unidades,0,0,0,7,22.991692,160.941844,121,41.64314468595042,5038.820507,UND,7,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020101,MANO DE OBRA DIRECTA,0,,
INV000255671,INPR_LD04-00129,2025-04-30 08:27:00,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,7,1,Unidades,7,19.82273,138.75911,0,0,0,175.569,19.82274164003896,3480.258927,UND,7,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020101,MANO DE OBRA DIRECTA,0,,
INV000255631,INPR_LD04-00128,2025-04-30 08:46:24.793000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,6,1,Unidades,0,0,0,6,22.969056,137.814336,115,42.617444965217395,4901.006171,UND,6,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010103,COSTO DE COMPRA,0,,
INV000255631,INPR_LD04-00128,2025-04-30 08:46:24.793000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,6,1,Unidades,6,19.82273,118.93638,0,0,0,200.022,19.822731104578498,3964.982321,UND,6,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010103,COSTO DE COMPRA,0,,
INV000306800,INS6_LD04-00329,2025-04-30 09:00:00,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,2,1,Unidades,0,0,0,2,22.969056,45.938112,52,19.752571500000002,1027.133718,UND,2,0,1,-2,01,MERCADERÍA,07,FABRICA,0711,VENTA FÁBRICA,071101,VENTA FABRICA,0,20175642341,ESTACION DE SERVICIOS SAN JOSE S.A.C.
